Date,Open,High,Low,Close,Adj Close,Volume
2013-09-18,10.800000,12.373333,10.634666,11.264000,8.927992,145836577
2013-09-23,11.173333,12.389333,10.845333,12.320000,9.764992,119443522
2013-09-24,12.130666,12.306666,11.840000,11.896000,9.428923,75016927
2013-09-25,11.736000,12.570666,11.733333,12.013333,9.521923,64369260
2013-09-26,11.906666,12.018666,11.320000,11.466666,9.088628,55053003
2013-09-27,11.466666,11.813333,11.378666,11.466666,9.088628,32105493
2013-09-30,11.464000,11.680000,11.434666,11.530666,9.139355,28756020
2013-10-08,11.466666,12.056000,11.440000,11.997333,9.509240,41673663
2013-10-09,11.906666,12.144000,11.733333,11.914666,9.443718,31145317
2013-10-10,11.866666,12.362666,11.770666,12.189333,9.661423,58596228
2013-10-11,12.266666,12.280000,12.066666,12.141333,9.623375,29886622
2013-10-14,12.138666,12.354666,11.893333,12.266666,9.722716,36175443
2013-10-15,12.266666,12.266666,11.960000,12.040000,9.543058,34657455
2013-10-16,11.936000,12.234666,11.653333,11.912000,9.441605,33443857
2013-10-17,11.914666,12.026666,11.792000,11.896000,9.428923,20822508
2013-10-18,11.872000,12.480000,11.813333,12.269333,9.724833,39078708
2013-10-21,12.320000,12.826666,12.181333,12.760000,10.113741,50872005
2013-10-22,12.640000,12.882666,12.501333,12.645333,10.022854,30805278
2013-10-23,12.658666,12.914666,12.240000,12.290666,9.741739,32733862
2013-10-24,12.266666,13.226666,12.224000,12.666666,10.039762,45819191
2013-10-25,12.648000,13.026666,12.562666,12.720000,10.082036,38376097
2013-10-28,12.792000,13.200000,12.666666,13.192000,10.456148,39175278
2013-10-29,13.093333,13.248000,12.802666,13.048000,10.342012,36197070
2013-10-30,13.069333,13.509333,12.973333,13.378666,10.604104,45481965
2013-10-31,13.514666,13.546666,12.781333,12.906666,10.229990,37774830
2013-11-01,12.744000,13.010666,12.621333,12.736000,10.094717,27021438
2013-11-04,12.693333,12.933333,12.693333,12.797333,10.143332,18608302
2013-11-05,12.672000,12.909333,12.554666,12.850666,10.185604,20531606
2013-11-06,12.794666,12.861333,12.322666,12.466666,9.881242,22594241
2013-11-07,12.405333,12.514666,12.042666,12.325333,9.769217,23271288
2013-11-08,12.213333,12.320000,12.088000,12.176000,9.650854,12529248
2013-11-11,12.184000,12.266666,11.896000,12.208000,9.676218,13428708
2013-11-12,12.234666,12.538666,12.133333,12.360000,9.796695,24273723
2013-11-13,12.229333,12.357333,12.133333,12.133333,9.617035,11431533
2013-11-14,12.146666,12.352000,11.912000,12.266666,9.722716,20385026
2013-11-15,12.232000,12.549333,12.162666,12.320000,9.764992,24080703
2013-11-18,12.360000,12.554666,12.293333,12.504000,9.910831,18686403
2013-11-19,12.501333,12.666666,12.402666,12.525333,9.927741,19935652
